Temperature,Humidity,Label
33,39,Hot
35,80,Hot
25,69,Comfortable
39,90,Hot
21,48,Comfortable
34,91,Hot
29,35,Comfortable
25,46,Comfortable
21,81,Humid
19,39,Comfortable
32,35,Hot
36,76,Hot
33,69,Hot
18,72,Comfortable
32,73,Hot
26,61,Comfortable
20,51,Comfortable
38,31,Hot
32,75,Hot
27,93,Humid
39,33,Hot
25,31,Comfortable
34,31,Hot
32,81,Hot
19,30,Comfortable
27,56,Comfortable
38,60,Hot
32,47,Hot
29,82,Humid
38,64,Hot
38,83,Hot
36,63,Hot
32,46,Hot
20,76,Humid
35,31,Hot
34,77,Hot
20,42,Comfortable
18,49,Comfortable
40,67,Hot
31,32,Hot
21,56,Comfortable
30,72,Comfortable
37,49,Hot
37,35,Hot
30,37,Comfortable
32,69,Hot
36,47,Hot
30,34,Comfortable
21,87,Humid
28,50,Comfortable
27,50,Comfortable
24,74,Comfortable
36,87,Hot
27,58,Comfortable
38,80,Hot
26,30,Comfortable
25,38,Comfortable
26,50,Comfortable
40,56,Hot
34,50,Hot
18,53,Comfortable
22,81,Humid
36,65,Hot
36,64,Hot
22,42,Comfortable
31,81,Hot
38,30,Hot
28,87,Humid
37,64,Hot
33,35,Hot
38,67,Hot
37,45,Hot
36,31,Hot
25,91,Humid
39,44,Hot
24,65,Comfortable
29,88,Humid
36,79,Hot
32,59,Hot
24,32,Comfortable
27,86,Humid
35,73,Hot
30,66,Comfortable
18,60,Comfortable
29,35,Comfortable
26,83,Humid
20,52,Comfortable
35,41,Hot
33,94,Hot
40,79,Hot
27,86,Humid
19,67,Comfortable
28,47,Comfortable
38,44,Hot
37,52,Hot
25,70,Comfortable
39,43,Hot
24,39,Comfortable
24,35,Comfortable
30,73,Comfortable
19,49,Comfortable
39,44,Hot
20,57,Comfortable
27,59,Comfortable
39,34,Hot
33,87,Hot
28,56,Comfortable
30,79,Humid
31,74,Hot
23,81,Humid
23,82,Humid
27,41,Comfortable
30,66,Comfortable
19,44,Comfortable
37,95,Hot
35,69,Hot
21,85,Humid
39,57,Hot
21,64,Comfortable
29,93,Humid
32,95,Hot
38,58,Hot
31,52,Hot
31,40,Hot
34,51,Hot
35,32,Hot
35,86,Hot
19,54,Comfortable
18,44,Comfortable
38,86,Hot
20,85,Humid
33,76,Hot
29,44,Comfortable
39,66,Hot
23,41,Comfortable
22,71,Comfortable
32,84,Hot
26,59,Comfortable
33,57,Hot
31,82,Hot
26,52,Comfortable
38,50,Hot
36,44,Hot
39,57,Hot
35,89,Hot
28,53,Comfortable
27,87,Humid
25,53,Comfortable
34,30,Hot
18,88,Humid
31,62,Hot
19,92,Humid
22,91,Humid
26,46,Comfortable
32,71,Hot
24,40,Comfortable
24,84,Humid
38,60,Hot
31,91,Hot
22,93,Humid
35,62,Hot
20,53,Comfortable
27,77,Humid
28,93,Humid
33,33,Hot
27,90,Humid
31,31,Hot
19,40,Comfortable
35,42,Hot
25,57,Comfortable
40,89,Hot
29,83,Humid
23,79,Humid
21,91,Humid
35,42,Hot
20,56,Comfortable
26,45,Comfortable
20,80,Humid
30,70,Comfortable
25,37,Comfortable
19,92,Humid
19,87,Humid
31,91,Hot
25,95,Humid
30,81,Humid
32,74,Hot
31,59,Hot
35,88,Hot
28,56,Comfortable
38,80,Hot
29,50,Comfortable
31,87,Hot
31,81,Hot
25,83,Humid
21,42,Comfortable
28,77,Humid
29,80,Humid
40,71,Hot
19,81,Humid
27,78,Humid
29,67,Comfortable
22,45,Comfortable
40,65,Hot
19,58,Comfortable
37,76,Hot
28,51,Comfortable
32,63,Hot
33,71,Hot
27,92,Humid
24,59,Comfortable
31,82,Hot
31,75,Hot
39,74,Hot
23,35,Comfortable
26,43,Comfortable
29,55,Comfortable
28,39,Comfortable
29,31,Comfortable
26,73,Comfortable
20,41,Comfortable
23,53,Comfortable
30,83,Humid
37,43,Hot
36,64,Hot
18,44,Comfortable
25,46,Comfortable
21,64,Comfortable
40,92,Hot
22,80,Humid
20,67,Comfortable
21,48,Comfortable
34,46,Hot
35,56,Hot
35,63,Hot
33,57,Hot
32,65,Hot
20,75,Comfortable
39,66,Hot
21,65,Comfortable
35,37,Hot
34,69,Hot
23,72,Comfortable
40,91,Hot
33,31,Hot
21,94,Humid
35,89,Hot
24,32,Comfortable
18,83,Humid
21,73,Comfortable
30,44,Comfortable
21,43,Comfortable
22,72,Comfortable
32,39,Hot
19,67,Comfortable
34,49,Hot
38,70,Hot
19,53,Comfortable
22,47,Comfortable
35,55,Hot
30,87,Humid
38,34,Hot
23,70,Comfortable
25,66,Comfortable
31,31,Hot
24,50,Comfortable
30,47,Comfortable
26,86,Humid
22,55,Comfortable
23,83,Humid
26,60,Comfortable
20,67,Comfortable
31,67,Hot
30,85,Humid
31,73,Hot
25,69,Comfortable
26,84,Humid
32,87,Hot
28,30,Comfortable
35,49,Hot
32,69,Hot
28,83,Humid
39,74,Hot
38,89,Hot
40,33,Hot
29,88,Humid
19,78,Humid
25,46,Comfortable
35,95,Hot
19,92,Humid
22,84,Humid
31,57,Hot
32,88,Hot
38,81,Hot
21,81,Humid
22,65,Comfortable
36,68,Hot
31,78,Hot
35,61,Hot
35,47,Hot
25,73,Comfortable
21,52,Comfortable
22,90,Humid
30,68,Comfortable
34,40,Hot
19,47,Comfortable
39,56,Hot
39,57,Hot
36,47,Hot
40,95,Hot
33,65,Hot
32,37,Hot
34,33,Hot
33,39,Hot
21,67,Comfortable
22,88,Humid
35,92,Hot
35,55,Hot
28,87,Humid
32,56,Hot
27,75,Comfortable
34,78,Hot
28,34,Comfortable
22,83,Humid
18,57,Comfortable
23,37,Comfortable
40,39,Hot
28,86,Humid
21,82,Humid
29,71,Comfortable
34,71,Hot
26,43,Comfortable
36,90,Hot
19,88,Humid
21,73,Comfortable
30,66,Comfortable
21,48,Comfortable
23,89,Humid
33,90,Hot
39,57,Hot
22,76,Humid
39,66,Hot
21,84,Humid
20,43,Comfortable
34,77,Hot
19,86,Humid
21,43,Comfortable
31,58,Hot
32,80,Hot
36,39,Hot
37,56,Hot
18,64,Comfortable
22,74,Comfortable
36,73,Hot
28,48,Comfortable
20,91,Humid
27,79,Humid
31,95,Hot
28,37,Comfortable
24,77,Humid
29,50,Comfortable
38,67,Hot
19,42,Comfortable
36,57,Hot
19,62,Comfortable
22,43,Comfortable
39,60,Hot
39,48,Hot
38,38,Hot
22,41,Comfortable
40,80,Hot
34,38,Hot
18,76,Humid
27,67,Comfortable
24,93,Humid
21,88,Humid
40,80,Hot
39,53,Hot
20,61,Comfortable
25,80,Humid
19,53,Comfortable
18,73,Comfortable
29,72,Comfortable
29,71,Comfortable
21,94,Humid
40,82,Hot
39,84,Hot
29,30,Comfortable
38,73,Hot
21,35,Comfortable
26,59,Comfortable
38,38,Hot
37,69,Hot
40,50,Hot
37,75,Hot
31,74,Hot
31,33,Hot
40,70,Hot
38,37,Hot
26,41,Comfortable
26,79,Humid
26,91,Humid
23,58,Comfortable
26,75,Comfortable
27,79,Humid
35,84,Hot
27,32,Comfortable
23,42,Comfortable
38,46,Hot
28,55,Comfortable
26,52,Comfortable
19,77,Humid
30,69,Comfortable
18,59,Comfortable
34,67,Hot
33,40,Hot
38,42,Hot
26,95,Humid
38,32,Hot
18,40,Comfortable
24,56,Comfortable
23,54,Comfortable
34,77,Hot
36,63,Hot
26,39,Comfortable
30,61,Comfortable
38,60,Hot
25,44,Comfortable
35,32,Hot
36,95,Hot
23,61,Comfortable
35,71,Hot
40,79,Hot
35,42,Hot
22,55,Comfortable
31,94,Hot
30,43,Comfortable
39,35,Hot
21,45,Comfortable
33,35,Hot
38,30,Hot
28,55,Comfortable
33,59,Hot
30,79,Humid
18,43,Comfortable
30,61,Comfortable
39,92,Hot
21,35,Comfortable
24,59,Comfortable
40,37,Hot
24,53,Comfortable
33,57,Hot
31,48,Hot
20,46,Comfortable
24,48,Comfortable
27,57,Comfortable
20,79,Humid
39,49,Hot
37,93,Hot
38,33,Hot
21,89,Humid
31,39,Hot
26,95,Humid
20,93,Humid
34,78,Hot
39,38,Hot
37,61,Hot
32,73,Hot
38,34,Hot
29,54,Comfortable
40,55,Hot
39,43,Hot
30,36,Comfortable
20,39,Comfortable
27,55,Comfortable
38,57,Hot
32,79,Hot
24,31,Comfortable
21,40,Comfortable
39,89,Hot
21,82,Humid
25,48,Comfortable
37,45,Hot
37,75,Hot
40,32,Hot
37,49,Hot
40,85,Hot
30,50,Comfortable
20,63,Comfortable
22,87,Humid
22,70,Comfortable
20,37,Comfortable
33,50,Hot
37,66,Hot
27,85,Humid
27,61,Comfortable
20,41,Comfortable
21,52,Comfortable
19,49,Comfortable
25,40,Comfortable
19,38,Comfortable
24,37,Comfortable
28,91,Humid
22,91,Humid
33,87,Hot
18,83,Humid
30,77,Humid
40,53,Hot
33,71,Hot
24,59,Comfortable
31,39,Hot
34,87,Hot
40,79,Hot
25,49,Comfortable
34,75,Hot
26,54,Comfortable
31,77,Hot
38,73,Hot
38,63,Hot
22,90,Humid
29,83,Humid
33,71,Hot
18,68,Comfortable
36,38,Hot
38,84,Hot
25,40,Comfortable
18,32,Comfortable
32,53,Hot
23,93,Humid
39,35,Hot
21,60,Comfortable
32,48,Hot
30,92,Humid
29,34,Comfortable
27,80,Humid
34,87,Hot
32,91,Hot
26,68,Comfortable
24,87,Humid
27,60,Comfortable
20,65,Comfortable
19,75,Comfortable
37,69,Hot
29,58,Comfortable
25,45,Comfortable
37,71,Hot
39,60,Hot
40,91,Hot
21,34,Comfortable
18,34,Comfortable
30,73,Comfortable
35,36,Hot
40,59,Hot
29,72,Comfortable
33,95,Hot
38,81,Hot
36,37,Hot
26,66,Comfortable
28,50,Comfortable
30,92,Humid
25,46,Comfortable
36,44,Hot
19,74,Comfortable
31,76,Hot
27,82,Humid
30,70,Comfortable
21,36,Comfortable
38,38,Hot
26,47,Comfortable
28,69,Comfortable
29,86,Humid
36,93,Hot
20,38,Comfortable
18,89,Humid
18,86,Humid
38,54,Hot
32,57,Hot
31,69,Hot
24,92,Humid
33,93,Hot
25,51,Comfortable
18,49,Comfortable
22,47,Comfortable
23,33,Comfortable
20,39,Comfortable
30,49,Comfortable
32,75,Hot
28,59,Comfortable
32,34,Hot
37,80,Hot
18,70,Comfortable
22,44,Comfortable
39,33,Hot
39,93,Hot
39,74,Hot
37,93,Hot
26,44,Comfortable
18,44,Comfortable
29,44,Comfortable
33,92,Hot
32,46,Hot
38,83,Hot
28,65,Comfortable
18,41,Comfortable
32,69,Hot
25,77,Humid
37,31,Hot
32,53,Hot
36,71,Hot
24,42,Comfortable
31,69,Hot
19,66,Comfortable
26,45,Comfortable
18,92,Humid
22,57,Comfortable
19,67,Comfortable
39,93,Hot
27,47,Comfortable
34,44,Hot
20,73,Comfortable
22,93,Humid
35,69,Hot
21,95,Humid
19,77,Humid
23,83,Humid
30,62,Comfortable
26,81,Humid
20,56,Comfortable
34,75,Hot
37,61,Hot
18,44,Comfortable
40,89,Hot
21,51,Comfortable
18,71,Comfortable
37,68,Hot
22,37,Comfortable
35,44,Hot
30,53,Comfortable
30,45,Comfortable
24,42,Comfortable
30,51,Comfortable
22,53,Comfortable
21,91,Humid
18,62,Comfortable
37,89,Hot
39,61,Hot
34,80,Hot
40,67,Hot
36,86,Hot
37,82,Hot
25,58,Comfortable
32,81,Hot
34,57,Hot
26,40,Comfortable
22,88,Humid
24,62,Comfortable
32,75,Hot
24,84,Humid
29,60,Comfortable
36,67,Hot
35,88,Hot
31,67,Hot
36,92,Hot
34,69,Hot
24,44,Comfortable
18,51,Comfortable
25,61,Comfortable
23,95,Humid
23,61,Comfortable
38,66,Hot
40,93,Hot
35,67,Hot
27,70,Comfortable
26,53,Comfortable
19,57,Comfortable
38,72,Hot
28,77,Humid
19,58,Comfortable
34,57,Hot
24,56,Comfortable
33,72,Hot
39,36,Hot
29,86,Humid
40,67,Hot
34,44,Hot
37,75,Hot
37,91,Hot
21,84,Humid
37,71,Hot
35,36,Hot
23,62,Comfortable
34,95,Hot
19,55,Comfortable
38,52,Hot
40,48,Hot
34,46,Hot
37,85,Hot
33,34,Hot
28,66,Comfortable
34,92,Hot
38,43,Hot
37,48,Hot
39,65,Hot
27,32,Comfortable
25,85,Humid
28,88,Humid
21,80,Humid
40,82,Hot
27,44,Comfortable
30,90,Humid
18,86,Humid
38,86,Hot
29,42,Comfortable
35,32,Hot
30,62,Comfortable
24,66,Comfortable
38,34,Hot
40,80,Hot
25,68,Comfortable
25,86,Humid
19,85,Humid
26,82,Humid
27,32,Comfortable
27,46,Comfortable
22,93,Humid
18,89,Humid
35,84,Hot
19,57,Comfortable
24,79,Humid
21,47,Comfortable
22,39,Comfortable
34,34,Hot
22,66,Comfortable
21,82,Humid
28,47,Comfortable
32,73,Hot
40,43,Hot
31,59,Hot
21,92,Humid
30,60,Comfortable
18,43,Comfortable
23,88,Humid
20,79,Humid
40,66,Hot
33,95,Hot
35,70,Hot
23,31,Comfortable
29,79,Humid
37,80,Hot
30,89,Humid
23,73,Comfortable
26,44,Comfortable
34,32,Hot
22,46,Comfortable
35,45,Hot
27,92,Humid
33,38,Hot
38,64,Hot
22,44,Comfortable
20,94,Humid
25,89,Humid
22,38,Comfortable
31,57,Hot
21,63,Comfortable
39,81,Hot
28,79,Humid
35,53,Hot
28,78,Humid
18,46,Comfortable
23,93,Humid
39,52,Hot
34,89,Hot
19,61,Comfortable
24,62,Comfortable
27,44,Comfortable
28,47,Comfortable
21,85,Humid
27,87,Humid
38,70,Hot
35,64,Hot
19,86,Humid
21,35,Comfortable
27,32,Comfortable
19,41,Comfortable
25,37,Comfortable
27,78,Humid
19,81,Humid
24,38,Comfortable
30,53,Comfortable
28,60,Comfortable
25,80,Humid
35,49,Hot
22,32,Comfortable
30,34,Comfortable
21,79,Humid
33,56,Hot
38,62,Hot
36,93,Hot
40,89,Hot
28,67,Comfortable
38,30,Hot
19,52,Comfortable
18,75,Comfortable
28,57,Comfortable
19,43,Comfortable
38,44,Hot
22,45,Comfortable
19,56,Comfortable
27,60,Comfortable
25,34,Comfortable
37,55,Hot
20,62,Comfortable
18,38,Comfortable
30,87,Humid
24,51,Comfortable
21,71,Comfortable
27,50,Comfortable
25,86,Humid
19,40,Comfortable
38,72,Hot
19,89,Humid
33,63,Hot
37,38,Hot
27,72,Comfortable
28,57,Comfortable
27,76,Humid
28,50,Comfortable
29,37,Comfortable
29,49,Comfortable
19,47,Comfortable
26,36,Comfortable
24,71,Comfortable
34,89,Hot
21,32,Comfortable
26,72,Comfortable
18,75,Comfortable
29,68,Comfortable
39,61,Hot
40,51,Hot
38,66,Hot
33,54,Hot
34,56,Hot
38,47,Hot
18,64,Comfortable
30,84,Humid
32,93,Hot
35,84,Hot
27,51,Comfortable
38,65,Hot
40,78,Hot
23,79,Humid
19,48,Comfortable
20,63,Comfortable
32,33,Hot
34,90,Hot
39,93,Hot
36,56,Hot
30,48,Comfortable
18,48,Comfortable
39,57,Hot
22,83,Humid
38,71,Hot
29,65,Comfortable
24,74,Comfortable
23,48,Comfortable
28,57,Comfortable
37,93,Hot
30,44,Comfortable
32,71,Hot
32,52,Hot
39,85,Hot
22,79,Humid
37,34,Hot
34,37,Hot
26,45,Comfortable
18,67,Comfortable
28,43,Comfortable
39,61,Hot
30,46,Comfortable
35,57,Hot
24,52,Comfortable
27,78,Humid
26,89,Humid
21,34,Comfortable
39,62,Hot
23,69,Comfortable
22,30,Comfortable
35,37,Hot
19,69,Comfortable
40,34,Hot
25,75,Comfortable
18,33,Comfortable
23,93,Humid
21,52,Comfortable
37,76,Hot
26,94,Humid
20,92,Humid
32,38,Hot
39,91,Hot
35,35,Hot
33,89,Hot
18,76,Humid
28,63,Comfortable
23,47,Comfortable
34,38,Hot
24,50,Comfortable
21,63,Comfortable
21,86,Humid
22,48,Comfortable
18,74,Comfortable
20,30,Comfortable
21,92,Humid
28,39,Comfortable
21,41,Comfortable
35,94,Hot
35,66,Hot
24,48,Comfortable
37,49,Hot
24,31,Comfortable
39,48,Hot
29,73,Comfortable
27,76,Humid
33,58,Hot
20,52,Comfortable
19,84,Humid
40,40,Hot
19,49,Comfortable
24,67,Comfortable
37,47,Hot
39,84,Hot
32,43,Hot
40,37,Hot
34,47,Hot
27,86,Humid
40,90,Hot
21,36,Comfortable
21,72,Comfortable
18,61,Comfortable
40,55,Hot
22,33,Comfortable
34,88,Hot
34,56,Hot
28,36,Comfortable
30,75,Comfortable
34,79,Hot
34,66,Hot
23,43,Comfortable
33,30,Hot
37,77,Hot
37,85,Hot
20,42,Comfortable
39,53,Hot
36,42,Hot
40,52,Hot
34,87,Hot
37,34,Hot
36,89,Hot
27,51,Comfortable
28,92,Humid
31,38,Hot
20,30,Comfortable
27,58,Comfortable
36,84,Hot
33,55,Hot
27,65,Comfortable
28,41,Comfortable
21,72,Comfortable
24,70,Comfortable
21,74,Comfortable
26,83,Humid
21,73,Comfortable
24,86,Humid
39,63,Hot
38,40,Hot
31,92,Hot
34,56,Hot
28,86,Humid
30,55,Comfortable
36,48,Hot
37,43,Hot
38,36,Hot
32,41,Hot
29,63,Comfortable
26,52,Comfortable
30,85,Humid
31,49,Hot
34,90,Hot
23,69,Comfortable
38,65,Hot
22,71,Comfortable
37,95,Hot
21,76,Humid
38,60,Hot
32,85,Hot
31,69,Hot
26,86,Humid
38,33,Hot
27,75,Comfortable
32,53,Hot
38,91,Hot
32,85,Hot
33,87,Hot
35,42,Hot
31,42,Hot
27,71,Comfortable
20,75,Comfortable
18,60,Comfortable
33,70,Hot
20,33,Comfortable
21,87,Humid
28,43,Comfortable
18,33,Comfortable
23,92,Humid
30,45,Comfortable
33,36,Hot
33,86,Hot
29,34,Comfortable
39,32,Hot
27,52,Comfortable
23,54,Comfortable
23,80,Humid
25,66,Comfortable
19,43,Comfortable
23,36,Comfortable
25,61,Comfortable
18,88,Humid
34,53,Hot
38,37,Hot
32,84,Hot
33,94,Hot
32,57,Hot
39,68,Hot
34,67,Hot
40,40,Hot
33,84,Hot
30,62,Comfortable
22,91,Humid
19,81,Humid
21,88,Humid
28,42,Comfortable
21,69,Comfortable
30,58,Comfortable
32,50,Hot
35,32,Hot
37,72,Hot
39,46,Hot
19,47,Comfortable
18,42,Comfortable
27,36,Comfortable
21,73,Comfortable
20,69,Comfortable
24,46,Comfortable
20,57,Comfortable
23,94,Humid
32,77,Hot
35,43,Hot
30,32,Comfortable
22,59,Comfortable
23,42,Comfortable
20,67,Comfortable
31,90,Hot
30,78,Humid
31,32,Hot
30,91,Humid
33,60,Hot
37,78,Hot
34,92,Hot
28,86,Humid
34,80,Hot
38,60,Hot
21,93,Humid
35,46,Hot
33,55,Hot
20,85,Humid
33,62,Hot
28,91,Humid
31,38,Hot
30,73,Comfortable
25,61,Comfortable
26,84,Humid
39,93,Hot
28,73,Comfortable
24,79,Humid
27,53,Comfortable
31,30,Hot
39,34,Hot
20,33,Comfortable
19,32,Comfortable
33,89,Hot
30,46,Comfortable
40,89,Hot
35,56,Hot
31,37,Hot
26,67,Comfortable
26,78,Humid
40,93,Hot
21,80,Humid
35,52,Hot
32,69,Hot
36,42,Hot
26,61,Comfortable
38,82,Hot
29,40,Comfortable
22,64,Comfortable
18,68,Comfortable
27,71,Comfortable
24,91,Humid
22,43,Comfortable
36,86,Hot
35,56,Hot
25,30,Comfortable
25,42,Comfortable
23,39,Comfortable
36,69,Hot
36,39,Hot
25,88,Humid
34,86,Hot
27,94,Humid
32,89,Hot
18,90,Humid
33,56,Hot
24,42,Comfortable
26,61,Comfortable
29,56,Comfortable
27,72,Comfortable
30,32,Comfortable
40,80,Hot
30,44,Comfortable
34,80,Hot
20,66,Comfortable
36,30,Hot
22,80,Humid
29,90,Humid
27,41,Comfortable
20,74,Comfortable
21,72,Comfortable
22,60,Comfortable
23,57,Comfortable
30,67,Comfortable
28,40,Comfortable
30,63,Comfortable
26,43,Comfortable
37,56,Hot
35,90,Hot
36,76,Hot
25,43,Comfortable
37,46,Hot
40,77,Hot
26,34,Comfortable
35,95,Hot
29,68,Comfortable
24,94,Humid
26,78,Humid
24,79,Humid
30,63,Comfortable
37,84,Hot
30,73,Comfortable
27,63,Comfortable
35,89,Hot
35,64,Hot
37,40,Hot
29,43,Comfortable
22,63,Comfortable
40,42,Hot
37,36,Hot
21,88,Humid
31,33,Hot
34,70,Hot
22,86,Humid
36,73,Hot
23,78,Humid
36,86,Hot
33,93,Hot
22,43,Comfortable
21,91,Humid
38,59,Hot
40,68,Hot
32,76,Hot
28,30,Comfortable
29,61,Comfortable
35,46,Hot
19,89,Humid
22,34,Comfortable
28,41,Comfortable
35,32,Hot
21,52,Comfortable
19,45,Comfortable
36,88,Hot
20,77,Humid
27,53,Comfortable
35,57,Hot
31,75,Hot
20,52,Comfortable
34,70,Hot
27,55,Comfortable
31,38,Hot
26,50,Comfortable
19,37,Comfortable
35,77,Hot
24,69,Comfortable
19,73,Comfortable
38,59,Hot
31,90,Hot
25,94,Humid
30,45,Comfortable
22,91,Humid
24,64,Comfortable
35,87,Hot
21,93,Humid
32,49,Hot
29,65,Comfortable
30,76,Humid
40,68,Hot
32,33,Hot
40,66,Hot
40,71,Hot
32,92,Hot
28,43,Comfortable
31,40,Hot
19,32,Comfortable
27,31,Comfortable
31,73,Hot
30,82,Humid
39,79,Hot
29,70,Comfortable
40,71,Hot
37,93,Hot
31,41,Hot
27,30,Comfortable
30,59,Comfortable
19,48,Comfortable
30,40,Comfortable
26,74,Comfortable
34,89,Hot
35,58,Hot
22,73,Comfortable
23,91,Humid
28,94,Humid
36,60,Hot
37,69,Hot
18,43,Comfortable
29,68,Comfortable
20,47,Comfortable
27,90,Humid
35,64,Hot
30,48,Comfortable
20,51,Comfortable
25,33,Comfortable
25,74,Comfortable
25,47,Comfortable
24,94,Humid
28,89,Humid
23,85,Humid
40,62,Hot
40,65,Hot
31,81,Hot
29,88,Humid
32,90,Hot
40,76,Hot
24,88,Humid
27,33,Comfortable
39,84,Hot
27,64,Comfortable
32,53,Hot
32,64,Hot
18,33,Comfortable
22,47,Comfortable
19,62,Comfortable
21,41,Comfortable
37,57,Hot
31,32,Hot
36,91,Hot
28,86,Humid
21,56,Comfortable
20,33,Comfortable
21,81,Humid
37,43,Hot
20,52,Comfortable
19,41,Comfortable
37,60,Hot
39,53,Hot
20,77,Humid
39,42,Hot
19,48,Comfortable
22,43,Comfortable
33,31,Hot
28,86,Humid
33,89,Hot
38,36,Hot
25,45,Comfortable
33,66,Hot
39,72,Hot
25,71,Comfortable
24,90,Humid
37,65,Hot
29,78,Humid
37,84,Hot
32,50,Hot
34,56,Hot
29,94,Humid
38,69,Hot
34,84,Hot
37,84,Hot
33,74,Hot
40,39,Hot
33,65,Hot
32,57,Hot
24,40,Comfortable
26,54,Comfortable
32,41,Hot
40,77,Hot
35,59,Hot
23,60,Comfortable
21,56,Comfortable
39,72,Hot
34,60,Hot
30,68,Comfortable
22,84,Humid
26,38,Comfortable
33,82,Hot
20,92,Humid
20,54,Comfortable
31,68,Hot
32,41,Hot
32,51,Hot
28,56,Comfortable
25,32,Comfortable
20,49,Comfortable
29,47,Comfortable
37,43,Hot
20,89,Humid
30,54,Comfortable
31,81,Hot
23,41,Comfortable
33,35,Hot
34,87,Hot
30,64,Comfortable
26,78,Humid
32,49,Hot
23,75,Comfortable
20,62,Comfortable
34,37,Hot
18,89,Humid
28,77,Humid
30,66,Comfortable
32,32,Hot
27,34,Comfortable
20,63,Comfortable
39,57,Hot
32,54,Hot
22,66,Comfortable
27,47,Comfortable
35,88,Hot
25,56,Comfortable
35,89,Hot
29,65,Comfortable
21,82,Humid
24,84,Humid
21,58,Comfortable
20,31,Comfortable
29,62,Comfortable
24,52,Comfortable
37,83,Hot
25,33,Comfortable
33,55,Hot
33,31,Hot
31,39,Hot
39,41,Hot
25,94,Humid
29,54,Comfortable
38,35,Hot
28,93,Humid
23,72,Comfortable
23,61,Comfortable
21,74,Comfortable
39,48,Hot
28,56,Comfortable
27,91,Humid
28,41,Comfortable
34,33,Hot
33,65,Hot
32,48,Hot
33,30,Hot
25,58,Comfortable
38,74,Hot
37,36,Hot
29,85,Humid
28,46,Comfortable
31,45,Hot
37,75,Hot
19,74,Comfortable
29,66,Comfortable
39,82,Hot
30,92,Humid
21,68,Comfortable
20,70,Comfortable
31,47,Hot
31,89,Hot
21,53,Comfortable
25,32,Comfortable
30,82,Humid
26,30,Comfortable
28,67,Comfortable
39,88,Hot
31,54,Hot
30,65,Comfortable
23,50,Comfortable
31,94,Hot
25,37,Comfortable
40,46,Hot
23,90,Humid
28,76,Humid
25,68,Comfortable
38,80,Hot
36,59,Hot
33,43,Hot
23,59,Comfortable
21,56,Comfortable
38,30,Hot
37,77,Hot
36,68,Hot
18,69,Comfortable
19,33,Comfortable
18,56,Comfortable
30,36,Comfortable
29,46,Comfortable
33,83,Hot
38,48,Hot
38,70,Hot
34,69,Hot
31,87,Hot
35,54,Hot
29,80,Humid
25,85,Humid
21,88,Humid
19,37,Comfortable
29,75,Comfortable
26,74,Comfortable
30,74,Comfortable
21,63,Comfortable
28,36,Comfortable
37,68,Hot
27,84,Humid
38,84,Hot
28,74,Comfortable
28,94,Humid
40,82,Hot
33,65,Hot
18,68,Comfortable
19,94,Humid
21,32,Comfortable
40,77,Hot
23,78,Humid
32,78,Hot
24,32,Comfortable
31,37,Hot
25,91,Humid
31,75,Hot
31,75,Hot
35,80,Hot
35,37,Hot
18,53,Comfortable
28,68,Comfortable
34,53,Hot
39,50,Hot
31,48,Hot
35,72,Hot
19,37,Comfortable
28,69,Comfortable
29,75,Comfortable
27,78,Humid
19,32,Comfortable
35,49,Hot
37,60,Hot
38,55,Hot
20,67,Comfortable
34,95,Hot
36,58,Hot
32,67,Hot
27,45,Comfortable
39,64,Hot
18,75,Comfortable
28,41,Comfortable
35,86,Hot
27,39,Comfortable
33,65,Hot
33,46,Hot
37,49,Hot
19,33,Comfortable
28,71,Comfortable
18,88,Humid
37,55,Hot
37,73,Hot
30,48,Comfortable
31,89,Hot
18,89,Humid
21,83,Humid
29,86,Humid
34,51,Hot
28,92,Humid
19,40,Comfortable
34,72,Hot
30,87,Humid
28,50,Comfortable
22,90,Humid
31,87,Hot
36,86,Hot
40,79,Hot
33,63,Hot
30,88,Humid
25,71,Comfortable
23,34,Comfortable
29,88,Humid
34,38,Hot
40,65,Hot
19,39,Comfortable
40,47,Hot
39,54,Hot
35,58,Hot
29,61,Comfortable
22,63,Comfortable
27,44,Comfortable
20,76,Humid
20,49,Comfortable
27,49,Comfortable
25,43,Comfortable
26,53,Comfortable
33,40,Hot
32,88,Hot
26,66,Comfortable
23,90,Humid
23,67,Comfortable
34,88,Hot
19,58,Comfortable
31,78,Hot
27,58,Comfortable
32,66,Hot
24,36,Comfortable
20,46,Comfortable
36,88,Hot
24,90,Humid
24,41,Comfortable
40,75,Hot
36,83,Hot
27,80,Humid
27,59,Comfortable
36,92,Hot
31,84,Hot
26,33,Comfortable
32,74,Hot
18,70,Comfortable
23,63,Comfortable
33,37,Hot
27,55,Comfortable
27,87,Humid
39,62,Hot
20,69,Comfortable
25,66,Comfortable
27,79,Humid
37,50,Hot
23,36,Comfortable
18,87,Humid
31,67,Hot
18,57,Comfortable
22,33,Comfortable
28,69,Comfortable
38,88,Hot
25,54,Comfortable
36,43,Hot
20,45,Comfortable
27,44,Comfortable
35,53,Hot
19,90,Humid
32,94,Hot
29,32,Comfortable
38,42,Hot
31,59,Hot
25,90,Humid
21,86,Humid
19,65,Comfortable
29,62,Comfortable
23,53,Comfortable
34,72,Hot
22,85,Humid
25,39,Comfortable
23,40,Comfortable
20,40,Comfortable
33,50,Hot
20,70,Comfortable
22,63,Comfortable
37,43,Hot
38,90,Hot
